transaction_id,date,store_id,product_id,customer_id,quantity,net_revenue
TXN-000405,2024-01-12,S001,P0001,CUST-01382,1,270.3
TXN-000406,2024-01-12,S001,P0002,CUST-01760,2,190.08
TXN-000407,2024-01-12,S001,P0003,CUST-00976,2,1261.98
TXN-000408,2024-01-12,S001,P0005,CUST-01805,2,980.86
TXN-000409,2024-01-12,S001,P0008,CUST-00715,3,1360.53
TXN-000410,2024-01-12,S001,P0009,CUST-01178,2,943.34
TXN-000411,2024-01-12,S001,P0010,CUST-00656,4,1652.4
TXN-000412,2024-01-12,S002,P0001,CUST-01100,2,540.6
TXN-000413,2024-01-12,S002,P0002,CUST-01572,3,285.12
TXN-000414,2024-01-12,S002,P0003,CUST-00351,1,630.99
TXN-000415,2024-01-12,S002,P0005,CUST-01334,5,2452.15
TXN-000416,2024-01-12,S002,P0006,CUST-01107,1,479.2
TXN-000417,2024-01-12,S002,P0007,CUST-01694,1,731.38
TXN-000418,2024-01-12,S002,P0009,CUST-01425,3,1415.01
TXN-000419,2024-01-12,S002,P0010,CUST-01767,3,1239.3000000000002
TXN-000420,2024-01-12,S003,P0001,CUST-00799,2,540.6
TXN-000421,2024-01-12,S003,P0002,CUST-01034,2,190.08
TXN-000422,2024-01-12,S003,P0003,CUST-00587,1,630.99
TXN-000423,2024-01-12,S003,P0004,CUST-01243,1,312.32
TXN-000424,2024-01-12,S003,P0005,CUST-01869,3,1471.29
TXN-000425,2024-01-12,S003,P0007,CUST-00736,2,1462.76
TXN-000426,2024-01-12,S003,P0008,CUST-01995,1,453.51
TXN-000427,2024-01-12,S003,P0009,CUST-00822,3,1415.01
TXN-000428,2024-01-12,S003,P0010,CUST-00902,3,1239.3000000000002
TXN-000429,2024-01-12,S004,P0001,CUST-01035,1,270.3
TXN-000430,2024-01-12,S004,P0003,CUST-00794,4,2523.96
TXN-000431,2024-01-12,S004,P0004,CUST-01956,3,936.96
TXN-000432,2024-01-12,S004,P0005,CUST-01988,2,980.86
TXN-000433,2024-01-12,S004,P0006,CUST-00909,1,479.2
TXN-000434,2024-01-12,S004,P0008,CUST-01169,1,453.51
TXN-000435,2024-01-12,S004,P0009,CUST-01014,1,471.67
TXN-000436,2024-01-12,S004,P0010,CUST-01110,1,413.1
TXN-000437,2024-01-12,S005,P0001,CUST-01032,2,540.6
TXN-000438,2024-01-12,S005,P0004,CUST-01414,1,312.32
TXN-000439,2024-01-12,S005,P0005,CUST-01324,1,490.43
TXN-000440,2024-01-12,S005,P0007,CUST-00514,2,1462.76
TXN-000441,2024-01-12,S005,P0009,CUST-01830,1,471.67
TXN-000442,2024-01-13,S001,P0002,CUST-01552,1,95.04
TXN-000443,2024-01-13,S001,P0003,CUST-01384,4,2523.96
TXN-000444,2024-01-13,S001,P0005,CUST-00855,1,490.43
TXN-000445,2024-01-13,S001,P0007,CUST-01908,3,2194.14
TXN-000446,2024-01-13,S001,P0009,CUST-00443,3,1415.01
TXN-000447,2024-01-13,S002,P0001,CUST-01434,2,540.6
TXN-000448,2024-01-13,S002,P0004,CUST-01652,3,936.96
TXN-000449,2024-01-13,S002,P0005,CUST-00799,3,1471.29
TXN-000450,2024-01-13,S002,P0009,CUST-01233,3,1415.01
TXN-000451,2024-01-13,S003,P0001,CUST-00918,1,270.3
TXN-000452,2024-01-13,S003,P0002,CUST-00984,1,95.04
TXN-000453,2024-01-13,S003,P0003,CUST-01944,1,630.99
TXN-000454,2024-01-13,S003,P0004,CUST-01023,2,624.64
TXN-000455,2024-01-13,S003,P0005,CUST-00878,1,490.43
TXN-000456,2024-01-13,S003,P0007,CUST-00261,2,1462.76
TXN-000457,2024-01-13,S003,P0008,CUST-01023,3,1360.53
TXN-000458,2024-01-13,S003,P0009,CUST-01322,2,943.34
TXN-000459,2024-01-13,S003,P0010,CUST-00066,1,413.1
TXN-000460,2024-01-13,S004,P0001,CUST-01522,1,270.3
TXN-000461,2024-01-13,S004,P0002,CUST-01315,1,95.04
TXN-000462,2024-01-13,S004,P0003,CUST-00462,5,3154.95
TXN-000463,2024-01-13,S004,P0005,CUST-01795,2,980.86
TXN-000464,2024-01-13,S004,P0006,CUST-01921,1,479.2
TXN-000465,2024-01-13,S004,P0007,CUST-00820,1,731.38
TXN-000466,2024-01-13,S004,P0008,CUST-00266,2,907.02
TXN-000467,2024-01-13,S004,P0009,CUST-00822,1,471.67
TXN-000468,2024-01-13,S004,P0010,CUST-01785,2,826.2
TXN-000469,2024-01-13,S005,P0003,CUST-00963,1,630.99
TXN-000470,2024-01-13,S005,P0005,CUST-01962,2,980.86
TXN-000471,2024-01-13,S005,P0007,CUST-01425,2,1462.76
TXN-000472,2024-01-13,S005,P0008,CUST-00698,1,453.51
TXN-000473,2024-01-13,S005,P0009,CUST-01752,3,1415.01
TXN-000474,2024-01-14,S001,P0001,CUST-01616,2,540.6
TXN-000475,2024-01-14,S001,P0002,CUST-00587,2,190.08
TXN-000476,2024-01-14,S001,P0005,CUST-00634,4,1961.72
TXN-000477,2024-01-14,S001,P0007,CUST-00240,1,731.38
TXN-000478,2024-01-14,S001,P0008,CUST-01754,2,907.02
TXN-000479,2024-01-14,S001,P0009,CUST-01911,1,471.67
TXN-000480,2024-01-14,S001,P0010,CUST-01920,3,1239.3000000000002
TXN-000481,2024-01-14,S002,P0001,CUST-00936,2,540.6
TXN-000482,2024-01-14,S002,P0002,CUST-01411,3,285.12
TXN-000483,2024-01-14,S002,P0005,CUST-00351,2,980.86
TXN-000484,2024-01-14,S002,P0006,CUST-01633,1,479.2
TXN-000485,2024-01-14,S002,P0007,CUST-01464,1,731.38
TXN-000486,2024-01-14,S002,P0008,CUST-00612,1,453.51
TXN-000487,2024-01-14,S002,P0009,CUST-00054,1,471.67
TXN-000488,2024-01-14,S002,P0010,CUST-01645,1,413.1
TXN-000489,2024-01-14,S003,P0001,CUST-01541,1,270.3
TXN-000490,2024-01-14,S003,P0002,CUST-00403,1,95.04
TXN-000491,2024-01-14,S003,P0003,CUST-01597,2,1261.98
TXN-000492,2024-01-14,S003,P0004,CUST-01784,2,624.64
TXN-000493,2024-01-14,S003,P0005,CUST-00150,4,1961.72
TXN-000494,2024-01-14,S003,P0006,CUST-00725,3,1437.6
TXN-000495,2024-01-14,S003,P0007,CUST-00734,2,1462.76
TXN-000496,2024-01-14,S003,P0008,CUST-01245,2,907.02
TXN-000497,2024-01-14,S003,P0010,CUST-01252,4,1652.4
TXN-000498,2024-01-14,S004,P0001,CUST-00867,2,540.6
TXN-000499,2024-01-14,S004,P0002,CUST-01753,3,285.12
TXN-000500,2024-01-14,S004,P0003,CUST-01408,1,630.99
TXN-000501,2024-01-14,S004,P0005,CUST-01641,1,490.43
TXN-000502,2024-01-14,S004,P0008,CUST-00603,1,453.51
TXN-000503,2024-01-14,S004,P0009,CUST-01285,3,1415.01
TXN-000504,2024-01-14,S005,P0002,CUST-00278,1,95.04
TXN-000505,2024-01-14,S005,P0003,CUST-01245,4,2523.96
TXN-000506,2024-01-14,S005,P0004,CUST-00589,1,312.32
TXN-000507,2024-01-14,S005,P0005,CUST-01324,3,1471.29
TXN-000508,2024-01-14,S005,P0007,CUST-00353,1,731.38
TXN-000509,2024-01-14,S005,P0008,CUST-00032,2,907.02
TXN-000510,2024-01-14,S005,P0009,CUST-00871,1,471.67
TXN-000511,2024-01-14,S005,P0010,CUST-00692,1,413.1
TXN-000512,2024-01-15,S001,P0001,CUST-00936,2,540.6
TXN-000513,2024-01-15,S001,P0002,CUST-01215,4,380.16
TXN-000514,2024-01-15,S001,P0004,CUST-00437,1,312.32
TXN-000515,2024-01-15,S001,P0006,CUST-00726,2,958.4
TXN-000516,2024-01-15,S001,P0009,CUST-00194,1,471.67
TXN-000517,2024-01-15,S002,P0001,CUST-01935,2,540.6
TXN-000518,2024-01-15,S002,P0002,CUST-00745,2,190.08
TXN-000519,2024-01-15,S002,P0004,CUST-00512,3,936.96
TXN-000520,2024-01-15,S002,P0005,CUST-01184,2,980.86
TXN-000521,2024-01-15,S002,P0006,CUST-00724,1,479.2
TXN-000522,2024-01-15,S002,P0009,CUST-01148,2,943.34
TXN-000523,2024-01-15,S002,P0010,CUST-00749,2,826.2
TXN-000524,2024-01-15,S003,P0002,CUST-01721,1,95.04
TXN-000525,2024-01-15,S003,P0003,CUST-01988,1,630.99
TXN-000526,2024-01-15,S003,P0004,CUST-00422,2,624.64
TXN-000527,2024-01-15,S003,P0007,CUST-00111,1,731.38
TXN-000528,2024-01-15,S003,P0008,CUST-00394,1,453.51
TXN-000529,2024-01-15,S003,P0009,CUST-01317,2,943.34
TXN-000530,2024-01-15,S003,P0010,CUST-00866,1,413.1
TXN-000531,2024-01-15,S004,P0001,CUST-00465,2,540.6
TXN-000532,2024-01-15,S004,P0002,CUST-00924,1,95.04
TXN-000533,2024-01-15,S004,P0003,CUST-00946,1,630.99
TXN-000534,2024-01-15,S004,P0004,CUST-00605,1,312.32
TXN-000535,2024-01-15,S004,P0005,CUST-01405,3,1471.29
TXN-000536,2024-01-15,S004,P0007,CUST-00648,3,2194.14
TXN-000537,2024-01-15,S004,P0008,CUST-01946,3,1360.53
TXN-000538,2024-01-15,S004,P0010,CUST-01142,2,826.2
TXN-000539,2024-01-15,S005,P0002,CUST-01921,1,95.04
TXN-000540,2024-01-15,S005,P0003,CUST-01669,3,1892.97
TXN-000541,2024-01-15,S005,P0004,CUST-00926,3,936.96
TXN-000542,2024-01-15,S005,P0005,CUST-01800,3,1471.29
TXN-000543,2024-01-15,S005,P0007,CUST-00856,1,731.38
TXN-000544,2024-01-15,S005,P0008,CUST-00004,1,453.51
TXN-000545,2024-01-15,S005,P0009,CUST-01133,3,1415.01
TXN-000546,2024-01-15,S005,P0010,CUST-01805,1,413.1
TXN-000547,2024-01-16,S001,P0001,CUST-01294,1,270.3
TXN-000548,2024-01-16,S001,P0002,CUST-01069,3,285.12
TXN-000549,2024-01-16,S001,P0003,CUST-00903,1,630.99
TXN-000550,2024-01-16,S001,P0005,CUST-00481,2,980.86
TXN-000551,2024-01-16,S001,P0007,CUST-00292,3,2194.14
TXN-000552,2024-01-16,S001,P0009,CUST-00779,2,943.34
TXN-000553,2024-01-16,S002,P0001,CUST-01182,1,270.3
TXN-000554,2024-01-16,S002,P0003,CUST-00694,2,1261.98
TXN-000555,2024-01-16,S002,P0004,CUST-01418,4,1249.28
TXN-000556,2024-01-16,S002,P0005,CUST-01538,4,1961.72
TXN-000557,2024-01-16,S002,P0006,CUST-00362,1,479.2
TXN-000558,2024-01-16,S002,P0007,CUST-00194,1,731.38
TXN-000559,2024-01-16,S002,P0008,CUST-00803,1,453.51
TXN-000560,2024-01-16,S002,P0009,CUST-01233,3,1415.01
TXN-000561,2024-01-16,S002,P0010,CUST-01272,1,413.1
TXN-000562,2024-01-16,S003,P0001,CUST-01107,1,270.3
TXN-000563,2024-01-16,S003,P0002,CUST-00878,3,285.12
TXN-000564,2024-01-16,S003,P0003,CUST-00076,1,630.99
TXN-000565,2024-01-16,S003,P0004,CUST-01623,1,312.32
TXN-000566,2024-01-16,S003,P0005,CUST-00982,3,1471.29
TXN-000567,2024-01-16,S003,P0006,CUST-01844,1,479.2
TXN-000568,2024-01-16,S003,P0008,CUST-00237,1,453.51
TXN-000569,2024-01-16,S004,P0002,CUST-01079,1,95.04
TXN-000570,2024-01-16,S004,P0003,CUST-01987,2,1261.98
TXN-000571,2024-01-16,S004,P0005,CUST-01084,1,490.43
TXN-000572,2024-01-16,S004,P0006,CUST-00647,2,958.4
TXN-000573,2024-01-16,S004,P0007,CUST-01493,3,2194.14
TXN-000574,2024-01-16,S004,P0008,CUST-00128,2,907.02
TXN-000575,2024-01-16,S004,P0010,CUST-00729,1,413.1
TXN-000576,2024-01-16,S005,P0001,CUST-01652,2,540.6
TXN-000577,2024-01-16,S005,P0003,CUST-00776,4,2523.96
TXN-000578,2024-01-16,S005,P0004,CUST-00817,1,312.32
TXN-000579,2024-01-16,S005,P0005,CUST-01840,4,1961.72
TXN-000580,2024-01-16,S005,P0006,CUST-01404,2,958.4
TXN-000581,2024-01-16,S005,P0008,CUST-00457,1,453.51
TXN-000582,2024-01-16,S005,P0009,CUST-00943,4,1886.68
TXN-000583,2024-01-16,S005,P0010,CUST-00075,3,1239.3000000000002
TXN-000584,2024-01-17,S001,P0002,CUST-00534,3,285.12
TXN-000585,2024-01-17,S001,P0003,CUST-00748,2,1261.98
TXN-000586,2024-01-17,S001,P0005,CUST-01530,1,490.43
TXN-000587,2024-01-17,S001,P0006,CUST-01919,1,479.2
TXN-000588,2024-01-17,S001,P0007,CUST-00445,1,731.38
TXN-000589,2024-01-17,S001,P0008,CUST-00852,2,907.02
TXN-000590,2024-01-17,S001,P0010,CUST-01357,3,1239.3000000000002
TXN-000591,2024-01-17,S002,P0001,CUST-00409,1,270.3
TXN-000592,2024-01-17,S002,P0002,CUST-01417,1,95.04
TXN-000593,2024-01-17,S002,P0003,CUST-00262,2,1261.98
TXN-000594,2024-01-17,S002,P0005,CUST-00277,5,2452.15
TXN-000595,2024-01-17,S002,P0006,CUST-01822,1,479.2
TXN-000596,2024-01-17,S002,P0008,CUST-00319,3,1360.53
TXN-000597,2024-01-17,S002,P0009,CUST-00943,2,943.34
TXN-000598,2024-01-17,S002,P0010,CUST-01543,3,1239.3000000000002
TXN-000599,2024-01-17,S003,P0001,CUST-00993,2,540.6
TXN-000600,2024-01-17,S003,P0002,CUST-01625,1,95.04
TXN-000601,2024-01-17,S003,P0004,CUST-01321,1,312.32
TXN-000602,2024-01-17,S003,P0006,CUST-00822,2,958.4
TXN-000603,2024-01-17,S003,P0007,CUST-00044,2,1462.76
TXN-000604,2024-01-17,S003,P0009,CUST-00489,3,1415.01
TXN-000605,2024-01-17,S004,P0002,CUST-01160,2,190.08
TXN-000606,2024-01-17,S004,P0003,CUST-01333,1,630.99
TXN-000607,2024-01-17,S004,P0007,CUST-01944,1,731.38
TXN-000608,2024-01-17,S004,P0008,CUST-01613,1,453.51
TXN-000609,2024-01-17,S004,P0009,CUST-00124,1,471.67
TXN-000610,2024-01-17,S004,P0010,CUST-00172,1,413.1
TXN-000611,2024-01-17,S005,P0001,CUST-00821,2,540.6
TXN-000612,2024-01-17,S005,P0003,CUST-01819,1,630.99
TXN-000613,2024-01-17,S005,P0004,CUST-00745,2,624.64
TXN-000614,2024-01-17,S005,P0005,CUST-01637,5,2452.15
TXN-000615,2024-01-17,S005,P0007,CUST-01292,2,1462.76
TXN-000616,2024-01-17,S005,P0008,CUST-00680,1,453.51
TXN-000617,2024-01-17,S005,P0009,CUST-00168,2,943.34
TXN-000618,2024-01-18,S001,P0001,CUST-00207,1,270.3
TXN-000619,2024-01-18,S001,P0004,CUST-01287,1,312.32
TXN-000620,2024-01-18,S001,P0005,CUST-01175,3,1471.29
TXN-000621,2024-01-18,S001,P0007,CUST-00777,1,731.38
TXN-000622,2024-01-18,S001,P0009,CUST-01322,1,471.67
TXN-000623,2024-01-18,S002,P0001,CUST-01037,3,810.9000000000001
TXN-000624,2024-01-18,S002,P0002,CUST-01993,1,95.04
TXN-000625,2024-01-18,S002,P0003,CUST-00817,1,630.99
TXN-000626,2024-01-18,S002,P0005,CUST-00304,3,1471.29
TXN-000627,2024-01-18,S002,P0007,CUST-01860,1,731.38
TXN-000628,2024-01-18,S002,P0008,CUST-01758,3,1360.53
TXN-000629,2024-01-18,S002,P0009,CUST-01382,4,1886.68
TXN-000630,2024-01-18,S002,P0010,CUST-01073,1,413.1
TXN-000631,2024-01-18,S003,P0001,CUST-00578,2,540.6
TXN-000632,2024-01-18,S003,P0002,CUST-01024,2,190.08
TXN-000633,2024-01-18,S003,P0003,CUST-01294,2,1261.98
TXN-000634,2024-01-18,S003,P0004,CUST-01321,1,312.32
TXN-000635,2024-01-18,S003,P0005,CUST-01718,2,980.86
TXN-000636,2024-01-18,S003,P0007,CUST-00395,2,1462.76
TXN-000637,2024-01-18,S003,P0008,CUST-00254,1,453.51
TXN-000638,2024-01-18,S003,P0009,CUST-00083,2,943.34
TXN-000639,2024-01-18,S003,P0010,CUST-01779,1,413.1
TXN-000640,2024-01-18,S004,P0001,CUST-01573,1,270.3
TXN-000641,2024-01-18,S004,P0002,CUST-01917,3,285.12
TXN-000642,2024-01-18,S004,P0003,CUST-00315,1,630.99
TXN-000643,2024-01-18,S004,P0004,CUST-01493,2,624.64
TXN-000644,2024-01-18,S004,P0005,CUST-00623,3,1471.29
TXN-000645,2024-01-18,S004,P0006,CUST-00125,1,479.2
TXN-000646,2024-01-18,S004,P0007,CUST-00067,4,2925.52
TXN-000647,2024-01-18,S004,P0008,CUST-01309,2,907.02
TXN-000648,2024-01-18,S004,P0009,CUST-00212,1,471.67
TXN-000649,2024-01-18,S004,P0010,CUST-01516,1,413.1
TXN-000650,2024-01-18,S005,P0001,CUST-01278,1,270.3
TXN-000651,2024-01-18,S005,P0002,CUST-00040,2,190.08
TXN-000652,2024-01-18,S005,P0005,CUST-00727,4,1961.72
TXN-000653,2024-01-18,S005,P0006,CUST-01610,1,479.2
TXN-000654,2024-01-18,S005,P0007,CUST-01429,2,1462.76
TXN-000655,2024-01-18,S005,P0008,CUST-01011,1,453.51
TXN-000656,2024-01-18,S005,P0009,CUST-00207,4,1886.68
TXN-000657,2024-01-18,S005,P0010,CUST-00340,2,826.2
TXN-000658,2024-01-19,S001,P0001,CUST-00686,2,540.6
TXN-000659,2024-01-19,S001,P0004,CUST-01666,2,624.64
TXN-000660,2024-01-19,S001,P0005,CUST-01614,1,490.43
TXN-000661,2024-01-19,S001,P0007,CUST-00084,3,2194.14
TXN-000662,2024-01-19,S001,P0009,CUST-01285,4,1886.68
TXN-000663,2024-01-19,S002,P0001,CUST-00811,1,270.3
TXN-000664,2024-01-19,S002,P0002,CUST-01035,1,95.04
TXN-000665,2024-01-19,S002,P0003,CUST-01493,1,630.99
TXN-000666,2024-01-19,S002,P0004,CUST-01423,1,312.32
TXN-000667,2024-01-19,S002,P0005,CUST-00149,3,1471.29
TXN-000668,2024-01-19,S002,P0006,CUST-00443,1,479.2
TXN-000669,2024-01-19,S002,P0008,CUST-01958,3,1360.53
TXN-000670,2024-01-19,S002,P0009,CUST-00660,6,2830.02
TXN-000671,2024-01-19,S003,P0001,CUST-01172,2,540.6
TXN-000672,2024-01-19,S003,P0002,CUST-01161,4,380.16
TXN-000673,2024-01-19,S003,P0003,CUST-00995,2,1261.98
TXN-000674,2024-01-19,S003,P0004,CUST-00822,2,624.64
TXN-000675,2024-01-19,S003,P0007,CUST-01192,1,731.38
TXN-000676,2024-01-19,S003,P0009,CUST-01117,1,471.67
TXN-000677,2024-01-19,S003,P0010,CUST-00903,1,413.1
TXN-000678,2024-01-19,S004,P0001,CUST-00761,1,270.3
TXN-000679,2024-01-19,S004,P0002,CUST-00431,3,285.12
TXN-000680,2024-01-19,S004,P0003,CUST-00454,3,1892.97
TXN-000681,2024-01-19,S004,P0004,CUST-00213,1,312.32
TXN-000682,2024-01-19,S004,P0005,CUST-01778,4,1961.72
TXN-000683,2024-01-19,S005,P0003,CUST-00494,2,1261.98
TXN-000684,2024-01-19,S005,P0004,CUST-00708,2,624.64
TXN-000685,2024-01-19,S005,P0005,CUST-00571,3,1471.29
TXN-000686,2024-01-19,S005,P0006,CUST-01978,1,479.2
TXN-000687,2024-01-19,S005,P0007,CUST-01669,1,731.38
TXN-000688,2024-01-19,S005,P0009,CUST-00821,3,1415.01
TXN-000689,2024-01-19,S005,P0010,CUST-01691,1,413.1
TXN-000690,2024-01-20,S001,P0001,CUST-01707,2,540.6
TXN-000691,2024-01-20,S001,P0002,CUST-01556,1,95.04
TXN-000692,2024-01-20,S001,P0003,CUST-01433,1,630.99
TXN-000693,2024-01-20,S001,P0005,CUST-00870,1,490.43
TXN-000694,2024-01-20,S001,P0008,CUST-01470,2,907.02
TXN-000695,2024-01-20,S001,P0009,CUST-00037,1,471.67
TXN-000696,2024-01-20,S002,P0001,CUST-01665,2,540.6
TXN-000697,2024-01-20,S002,P0002,CUST-00623,3,285.12
TXN-000698,2024-01-20,S002,P0003,CUST-00313,2,1261.98
TXN-000699,2024-01-20,S002,P0004,CUST-00625,1,312.32
TXN-000700,2024-01-20,S002,P0005,CUST-01401,5,2452.15
TXN-000701,2024-01-20,S002,P0007,CUST-00190,1,731.38
TXN-000702,2024-01-20,S002,P0008,CUST-01231,1,453.51
TXN-000703,2024-01-20,S002,P0009,CUST-00028,1,471.67
TXN-000704,2024-01-20,S002,P0010,CUST-01351,3,1239.3000000000002
TXN-000705,2024-01-20,S003,P0001,CUST-01179,1,270.3
TXN-000706,2024-01-20,S003,P0002,CUST-01035,2,190.08
TXN-000707,2024-01-20,S003,P0003,CUST-00890,5,3154.95
TXN-000708,2024-01-20,S003,P0005,CUST-00785,2,980.86
TXN-000709,2024-01-20,S003,P0006,CUST-00384,1,479.2
TXN-000710,2024-01-20,S003,P0007,CUST-00750,1,731.38
TXN-000711,2024-01-20,S003,P0008,CUST-01054,3,1360.53
TXN-000712,2024-01-20,S003,P0009,CUST-01229,1,471.67
TXN-000713,2024-01-20,S003,P0010,CUST-00342,2,826.2
TXN-000714,2024-01-20,S004,P0001,CUST-00775,4,1081.2
TXN-000715,2024-01-20,S004,P0002,CUST-01541,1,95.04
TXN-000716,2024-01-20,S004,P0003,CUST-01136,2,1261.98
TXN-000717,2024-01-20,S004,P0004,CUST-01603,1,312.32
TXN-000718,2024-01-20,S004,P0005,CUST-00049,1,490.43
TXN-000719,2024-01-20,S004,P0006,CUST-00589,2,958.4
TXN-000720,2024-01-20,S004,P0007,CUST-01862,2,1462.76
TXN-000721,2024-01-20,S004,P0008,CUST-00937,2,907.02
TXN-000722,2024-01-20,S004,P0009,CUST-01767,2,943.34
TXN-000723,2024-01-20,S004,P0010,CUST-01584,2,826.2
TXN-000724,2024-01-20,S005,P0001,CUST-00982,3,810.9000000000001
TXN-000725,2024-01-20,S005,P0002,CUST-01637,1,95.04
TXN-000726,2024-01-20,S005,P0003,CUST-01456,2,1261.98
TXN-000727,2024-01-20,S005,P0004,CUST-01591,1,312.32
TXN-000728,2024-01-20,S005,P0005,CUST-00729,1,490.43
TXN-000729,2024-01-20,S005,P0009,CUST-01673,2,943.34
TXN-000730,2024-01-20,S005,P0010,CUST-00590,2,826.2
TXN-000731,2024-01-21,S001,P0001,CUST-00851,1,270.3
TXN-000732,2024-01-21,S001,P0005,CUST-00067,1,490.43
TXN-000733,2024-01-21,S001,P0006,CUST-01511,1,479.2
TXN-000734,2024-01-21,S001,P0007,CUST-01059,1,731.38
TXN-000735,2024-01-21,S001,P0008,CUST-00719,3,1360.53
TXN-000736,2024-01-21,S001,P0009,CUST-00982,4,1886.68
TXN-000737,2024-01-21,S001,P0010,CUST-01036,1,413.1
TXN-000738,2024-01-21,S002,P0001,CUST-00213,4,1081.2
TXN-000739,2024-01-21,S002,P0002,CUST-01782,2,190.08
TXN-000740,2024-01-21,S002,P0003,CUST-00798,2,1261.98
TXN-000741,2024-01-21,S002,P0004,CUST-00756,1,312.32
TXN-000742,2024-01-21,S002,P0005,CUST-01634,1,490.43
TXN-000743,2024-01-21,S002,P0007,CUST-00553,1,731.38
TXN-000744,2024-01-21,S002,P0008,CUST-00751,2,907.02
TXN-000745,2024-01-21,S002,P0009,CUST-00560,2,943.34
TXN-000746,2024-01-21,S002,P0010,CUST-01330,1,413.1
TXN-000747,2024-01-21,S003,P0002,CUST-01620,1,95.04
TXN-000748,2024-01-21,S003,P0004,CUST-01635,1,312.32
TXN-000749,2024-01-21,S003,P0005,CUST-00656,3,1471.29
TXN-000750,2024-01-21,S003,P0006,CUST-01293,2,958.4
TXN-000751,2024-01-21,S003,P0007,CUST-01220,1,731.38
TXN-000752,2024-01-21,S003,P0008,CUST-00800,1,453.51
TXN-000753,2024-01-21,S003,P0009,CUST-00647,4,1886.68
TXN-000754,2024-01-21,S003,P0010,CUST-00024,1,413.1
TXN-000755,2024-01-21,S004,P0002,CUST-00498,4,380.16
TXN-000756,2024-01-21,S004,P0004,CUST-01408,4,1249.28
TXN-000757,2024-01-21,S004,P0005,CUST-00382,2,980.86
TXN-000758,2024-01-21,S004,P0006,CUST-01243,1,479.2
TXN-000759,2024-01-21,S004,P0008,CUST-00213,1,453.51
TXN-000760,2024-01-21,S004,P0009,CUST-00657,2,943.34
TXN-000761,2024-01-21,S004,P0010,CUST-01691,1,413.1
TXN-000762,2024-01-21,S005,P0001,CUST-01172,1,270.3
TXN-000763,2024-01-21,S005,P0002,CUST-00920,3,285.12
TXN-000764,2024-01-21,S005,P0003,CUST-01155,5,3154.95
TXN-000765,2024-01-21,S005,P0004,CUST-00545,2,624.64
TXN-000766,2024-01-21,S005,P0005,CUST-01215,2,980.86
TXN-000767,2024-01-21,S005,P0010,CUST-01679,2,826.2
TXN-000768,2024-01-22,S001,P0001,CUST-00043,3,810.9000000000001
TXN-000769,2024-01-22,S001,P0002,CUST-01255,1,95.04
TXN-000770,2024-01-22,S001,P0003,CUST-01274,3,1892.97
TXN-000771,2024-01-22,S001,P0005,CUST-01023,4,1961.72
TXN-000772,2024-01-22,S001,P0007,CUST-01899,1,731.38
TXN-000773,2024-01-22,S001,P0009,CUST-01940,1,471.67
TXN-000774,2024-01-22,S001,P0010,CUST-01808,3,1239.3000000000002
TXN-000775,2024-01-22,S002,P0001,CUST-01397,2,540.6
TXN-000776,2024-01-22,S002,P0002,CUST-01072,2,190.08
TXN-000777,2024-01-22,S002,P0003,CUST-00504,1,630.99
TXN-000778,2024-01-22,S002,P0004,CUST-00785,1,312.32
TXN-000779,2024-01-22,S002,P0005,CUST-00504,2,980.86
TXN-000780,2024-01-22,S002,P0006,CUST-00532,1,479.2
TXN-000781,2024-01-22,S002,P0008,CUST-00472,1,453.51
TXN-000782,2024-01-22,S002,P0010,CUST-00471,1,413.1
TXN-000783,2024-01-22,S003,P0001,CUST-00933,3,810.9000000000001
TXN-000784,2024-01-22,S003,P0002,CUST-00475,3,285.12
TXN-000785,2024-01-22,S003,P0003,CUST-01072,2,1261.98
TXN-000786,2024-01-22,S003,P0004,CUST-00207,2,624.64
TXN-000787,2024-01-22,S003,P0005,CUST-01607,3,1471.29
TXN-000788,2024-01-22,S003,P0006,CUST-01783,3,1437.6
TXN-000789,2024-01-22,S003,P0008,CUST-00929,1,453.51
TXN-000790,2024-01-22,S003,P0009,CUST-00226,1,471.67
TXN-000791,2024-01-22,S004,P0002,CUST-01771,2,190.08
TXN-000792,2024-01-22,S004,P0003,CUST-00813,1,630.99
TXN-000793,2024-01-22,S004,P0005,CUST-01376,2,980.86
TXN-000794,2024-01-22,S004,P0006,CUST-00286,1,479.2
TXN-000795,2024-01-22,S004,P0008,CUST-01669,2,907.02
TXN-000796,2024-01-22,S005,P0001,CUST-00026,3,810.9000000000001
TXN-000797,2024-01-22,S005,P0002,CUST-01175,1,95.04
TXN-000798,2024-01-22,S005,P0004,CUST-00508,1,312.32
TXN-000799,2024-01-22,S005,P0005,CUST-01909,2,980.86
TXN-000800,2024-01-22,S005,P0006,CUST-00398,1,479.2
TXN-000801,2024-01-22,S005,P0007,CUST-00744,1,731.38
TXN-000802,2024-01-22,S005,P0008,CUST-00673,3,1360.53
TXN-000803,2024-01-22,S005,P0010,CUST-00049,4,1652.4
TXN-000804,2024-01-23,S001,P0001,CUST-01944,2,540.6
TXN-000805,2024-01-23,S001,P0002,CUST-01092,1,95.04
TXN-000806,2024-01-23,S001,P0003,CUST-00595,2,1261.98
TXN-000807,2024-01-23,S001,P0004,CUST-01655,2,624.64
TXN-000808,2024-01-23,S001,P0005,CUST-01544,3,1471.29
TXN-000809,2024-01-23,S001,P0006,CUST-00422,1,479.2
TXN-000810,2024-01-23,S001,P0008,CUST-00580,1,453.51
